,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
1292,5044,boostcamp-sts-v1-train-5044,petition-sampled,문재인 대통령님 너무하시네요,"문재인 대통령님, 하야하세요.",1.8,0.0
1293,5049,boostcamp-sts-v1-train-5049,petition-sampled,가상 화폐 폐지 절대 반대.,가상화폐 폐지에 절대 반대입니다...,4.4,1.0
1294,5053,boostcamp-sts-v1-train-5053,petition-sampled,다산신도시 택배대란문제,다산신도시 등 아파트 단지의 택배 차량은 금지해 주세요.,1.5,0.0
1295,5059,boostcamp-sts-v1-train-5059,petition-rtt,1가구1주택을 법제화해야,1가구 1주택도 양도세를 부과하세요.,1.4,0.0
1296,5060,boostcamp-sts-v1-train-5060,petition-sampled,‘화살 교감’의 징계 감경은 부당합니다.,인천 화살 머리 사건 피해자의 억울함을 풀고 가해자 교육계의 퇴출로 교육계의 적폐 청산이 이루어지길 청원합니다.,1.8,0.0
1297,5073,boostcamp-sts-v1-train-5073,slack-rtt,사무실에 이거 회사건가요~~?!,사무실에 이 회사야?!,2.6,1.0
1298,5074,boostcamp-sts-v1-train-5074,nsmc-sampled,저는 마니아는 아니지만 재밌었던거 같아요.,음.. 저는 좋았습니다만.,2.2,0.0
1299,5078,boostcamp-sts-v1-train-5078,petition-sampled,케이토토 클린통합콜센터 고발,국민에게 피해를 주는 스포츠토토 회사 케이 토토를 고발합니다.,2.2,0.0
1300,5089,boostcamp-sts-v1-train-5089,petition-sampled,공무원월급및연금줄여주세요.,국회의원의 월급과 혜택을 줄여주세요.,2.0,0.0
1301,5092,boostcamp-sts-v1-train-5092,slack-sampled,다음에 우리 회사 연극동아리 모집해해보는걸로..ㅎㅎㅎ,언젠가 우리 회사에 문학동아리가 생기길!!+_+,1.4,0.0
1302,5096,boostcamp-sts-v1-train-5096,petition-sampled,김기식은 금감원장 자격없다,김기식 금감원장은 사퇴해야 합니다.,2.6,1.0
1303,5099,boostcamp-sts-v1-train-5099,nsmc-sampled,최악의 영화요 정말..,너무해요. 정말...,1.6,0.0
1304,5113,boostcamp-sts-v1-train-5113,nsmc-sampled,지금 평점도 너무 높다..,평점이 그냥 스포일러...,1.4,0.0
1305,5120,boostcamp-sts-v1-train-5120,petition-sampled,경찰보다 CCTV가 더 든든해요,경찰 인력 증원보다 CCTV를 더 늘려주세요.,2.6,1.0
1306,5122,boostcamp-sts-v1-train-5122,petition-rtt,다산신도시 택배 논란 실버택배 국민 세금으로 운용 반대.,"다산신도시 납품 논란, 국세는 납입 반대.",1.4,0.0
1307,5125,boostcamp-sts-v1-train-5125,slack-sampled,다같이 크로스핏 박스 드랍인 가면 좋겠습니다ㅎㅎ,"오, 다 같이 박스 드롭인 고고해요!! ㅋㅋ",2.6,1.0
1308,5127,boostcamp-sts-v1-train-5127,petition-sampled,청소년보호법 폐지요청합니다.,청소년 보호법 폐지를 요청합니다.,4.8,1.0
1309,5128,boostcamp-sts-v1-train-5128,petition-sampled,성매매 합법화또는 비범죄화 논의합시다,성매매 특별법을 폐지하고 유럽처럼 합법화하세요.,2.6,1.0
1310,5129,boostcamp-sts-v1-train-5129,petition-sampled,북한에 퍼주는 예산은 전부 삭감하라,●북한에 선심성 예산 모두 삭감하라,4.6,1.0
1311,5136,boostcamp-sts-v1-train-5136,petition-sampled,모두가 공평하게 잘살수 있는 나라 만들어주세요,국민과 공무원이 함께 잘 사는 나라를 만들어 주세요.,2.2,0.0
1312,5138,boostcamp-sts-v1-train-5138,petition-sampled,한국축구협회 적폐청산,한국 축구 협회 다 바꿔주세요.,2.8,1.0
1313,5145,boostcamp-sts-v1-train-5145,slack-rtt,16인치 맥북 프로도 나온다고 하니 기대가 많이 됩니다 ㅎㅎㅎ,16인치 맥북 프로도 기대가 됩니다.,3.5,1.0
1314,5160,boostcamp-sts-v1-train-5160,slack-sampled,곧 다시 뵙겠습니다!!,한국에서 만나요!!(웃음),2.0,0.0
1315,5161,boostcamp-sts-v1-train-5161,petition-sampled,나눔로또 인터넷복권을 금지시켜주세요.,나눔로또 생방송 부탁드립니다.,1.5,0.0
1316,5168,boostcamp-sts-v1-train-5168,slack-sampled,빠른 시일내에 뵐 수 있으면 좋겠네요:),다음에 또 만날 수 있는 기회가 되었으면 좋겠네요!,2.8,1.0
1317,5176,boostcamp-sts-v1-train-5176,slack-sampled,또 재테크 관련해서 즐겁게 이야기를 나눴습니다.,고민 속에서 좋은 길을 결국 선택하게 될 거라고 이야기를 나눴어요.,0.5,0.0
1318,5177,boostcamp-sts-v1-train-5177,petition-rtt,저희는 영어듣기기계가 아닙니다.,우리는 영어 듣기 기계가 아닙니다.,4.4,1.0
1319,5183,boostcamp-sts-v1-train-5183,nsmc-sampled,개가 찍어도 이거보다는 났겠다,내가 만들어도 이보다 무서울 수 있어.,1.8,0.0
1320,5185,boostcamp-sts-v1-train-5185,slack-sampled,혹시 공연장에서 보시게 되면 반갑게 맞아주세요~~!,잘 부탁드립니다~,2.2,0.0
1321,5193,boostcamp-sts-v1-train-5193,slack-sampled,오~ 환영합니다. !,"오, 환영합니다.~~",4.8,1.0
1322,5208,boostcamp-sts-v1-train-5208,petition-rtt,친일파 후손들에게 친일세를 부과해주세요.,친일 후손에게 친구일세를 부과하세요.,4.6,1.0
1323,5210,boostcamp-sts-v1-train-5210,nsmc-sampled,로버트 넘 멋지네요~~,감독님 배우 스토리 다 멋있어요.^^,1.8,0.0
1324,5212,boostcamp-sts-v1-train-5212,petition-rtt,답이 없는 문답을 나누는 기막힌 쑈,해결되지 않은 질문과 대답을 주고받는 놀라운 쇼,2.4,0.0
1325,5214,boostcamp-sts-v1-train-5214,nsmc-sampled,조니뎁 좋아하지만 이 영화는 진짜 아니다.,홍상수 좋아하는데 이 영화는 솔직히 별로...,1.6,0.0
1326,5215,boostcamp-sts-v1-train-5215,nsmc-rtt,가면 무도회는 아직도 기억에 남는다.,나는 아직도 가장무도회를 기억하고 있어.,2.6,1.0
1327,5217,boostcamp-sts-v1-train-5217,slack-rtt,대략 의견이 모인듯 한데 뭔가 멋진 웍샵을 만들어 봅시다.,대충 의견이 모아진 것 같은데 뭔가 멋진 워크숍을 만들어 봅시다.,4.4,1.0
1328,5229,boostcamp-sts-v1-train-5229,slack-sampled,엄청 오랫동안 엄청나게 많은 토픽에 대해 이야기 했네요,30분 동안 30개의 토픽을 얘기했던 것 같은데 ㅋㅋ,2.6,1.0
1329,5232,boostcamp-sts-v1-train-5232,petition-sampled,7년 무사고 2종 보통자동면허도 1종면허 발급,운전면허 시험 1종 오토를 만들어 2종 오토 무사고 10년에 1종 오토로 변경할 수 있도록 하십시오.,1.4,0.0
1330,5235,boostcamp-sts-v1-train-5235,nsmc-sampled,재미있게 잘 보았습니다,"재미있습니다。,",4.8,1.0
1331,5236,boostcamp-sts-v1-train-5236,nsmc-rtt,파라노말은 앞에 왜 붙인거야 보면서 계속 왜라는 단어가 나온다,왜 그 앞에 초자연적인 현상이 놓여 있는지를 보고 '왜'라는 단어가 계속 나옵니다.,2.4,0.0
1332,5237,boostcamp-sts-v1-train-5237,nsmc-rtt,"배경이 너무 이뻐..,,",배경이 너무 예쁘다.,4.4,1.0
1333,5239,boostcamp-sts-v1-train-5239,petition-rtt,카풀하는 사람들은 서비스가 다를꺼같나?,카풀 서비스가 다른가요?,2.2,0.0
1334,5240,boostcamp-sts-v1-train-5240,petition-sampled,청소년법폐지해주세요!,청소년법 폐지해주세요!!,5.0,1.0
1335,5246,boostcamp-sts-v1-train-5246,petition-sampled,경남제약은 거래재개되어야 합니다,경남제약이 상폐증이 되어야 합니까?,2.0,0.0
1336,5249,boostcamp-sts-v1-train-5249,petition-sampled,신호등을 만들어 주세요,안전한 도로를 만들어 주세요.,0.5,0.0
1337,5263,boostcamp-sts-v1-train-5263,nsmc-rtt,정말 일주일동안 줄곳 생각했습니다만,일주일 동안 너에게 줄까 정말 생각했어.,2.6,1.0
1338,5265,boostcamp-sts-v1-train-5265,slack-rtt,합쳐도 될듯한데요.,저는 우리가 그들을 결합할 수 있다고 생각합니다.,1.6,0.0
1339,5275,boostcamp-sts-v1-train-5275,petition-sampled,비트코인가상화폐소폐쇄,암호화폐 거래소 폐쇄 금지,1.6,0.0
1340,5288,boostcamp-sts-v1-train-5288,nsmc-rtt,"액션을 싸이코처럼 만들려면 좀 더 과감하게 하던가, 아니면 심리적인 구성을 잔혹하게 하던가 이도 아니고 저도 아니고 너무 어중간하다.",액션을 사이코처럼 하고 싶다면 좀 더 과감하게 하거나 심리적 구성을 잔혹하게 만들면 된다.,2.8,1.0
1341,5290,boostcamp-sts-v1-train-5290,petition-sampled,지진 특별법 제정하라,강력범 처벌 특별법 제정,0.5,0.0
1342,5294,boostcamp-sts-v1-train-5294,nsmc-rtt,나를 다시생각하게 만드는..,뭔가 서운하게 만드는 영화.,2.0,0.0
1343,5297,boostcamp-sts-v1-train-5297,petition-rtt,폭염시설 설치해주세요,폭풍우 시설의 설치,1.6,0.0
1344,5310,boostcamp-sts-v1-train-5310,nsmc-sampled,갠적으로 킹스맨보다 재밌었음,개인적으로 인터스텔라보다 좋았다.,1.8,0.0
1345,5311,boostcamp-sts-v1-train-5311,petition-rtt,가상화폐 규제 및 코스닥 활성화 정책,암호화폐 규제 및 코스닥 활성화 정책,4.4,1.0
1346,5313,boostcamp-sts-v1-train-5313,petition-rtt,노동사각지대의 대학원생 조교,노동 사각지대 대학원생 조교,4.8,1.0
1347,5326,boostcamp-sts-v1-train-5326,nsmc-sampled,편까진 진짜 볼만한데...,편보다 별로지만 볼만했어.,2.2,0.0
1348,5334,boostcamp-sts-v1-train-5334,petition-sampled,서민들이 너무 살기 힘듬,물가 때문에 사는 게 너무 힘들어요.,2.8,1.0
1349,5339,boostcamp-sts-v1-train-5339,nsmc-sampled,특히 가족간의 이야기가 너무좋네요,이런 영화류 너무 좋아.,1.8,0.0
1350,5340,boostcamp-sts-v1-train-5340,nsmc-sampled,색감이랑 엄청 아름다움 너무매력있음,정말 보면서 아름다움에 매료됐어.,2.2,0.0
1351,5342,boostcamp-sts-v1-train-5342,slack-sampled,모두들 편안한 수요일 밤 보내세요.,편안한 밤 되세요!,1.6,0.0
1352,5348,boostcamp-sts-v1-train-5348,nsmc-sampled,화씨과함꼐 눈물나게 하는 영화.,감동까지 주는 영화,1.4,0.0
1353,5354,boostcamp-sts-v1-train-5354,nsmc-rtt,그러나 이연걸의 액션마저 어이없다....,근데 이연걸의 행동도 재밌어.,2.4,0.0
1354,5372,boostcamp-sts-v1-train-5372,petition-sampled,정형식 판사파면 청원,정형식 판사 파면 청원,5.0,1.0
1355,5374,boostcamp-sts-v1-train-5374,slack-rtt,낮에 불꽃 참여 후 서울 올라가는 새럼도 가능한가요..? ㅎ0ㅎ ㅜㅜ,낮에 불꽃놀이를 해서 서울까지 올라갈 수 있습니까? 하 0 하하,2.6,1.0
1356,5378,boostcamp-sts-v1-train-5378,petition-sampled,인천 서구의 문제점,인천의 문제점 10511,2.0,0.0
1357,5385,boostcamp-sts-v1-train-5385,petition-rtt,대한항공 그리고 조씨 일가,대한항공과 조 씨 가족,4.4,1.0
1358,5386,boostcamp-sts-v1-train-5386,nsmc-sampled,특수효과 몇 개는 훌륭,어설픈 특수효과가 영화의 묘미.,1.4,0.0
1359,5393,boostcamp-sts-v1-train-5393,slack-rtt,최대한 재료 겹치게 해서 도전하고 있어요 ㅋㅋ,최대한 자료를 거듭하려고 노력하고 있습니다.,2.2,0.0
1360,5396,boostcamp-sts-v1-train-5396,slack-sampled,날짜 따로 잡아보겠습니다,날짜부터 정해봅시다.,2.8,1.0
1361,5399,boostcamp-sts-v1-train-5399,petition-sampled,사형제 부활시켜주세요,사형제도를 부활시켜 주세요.,4.8,1.0
1362,5400,boostcamp-sts-v1-train-5400,slack-rtt,말씀 나누며 저도 힘이나서 기운나누고자! 남겨보아요-,말을 나누면서 힘을 얻읍시다! 놔둬-,2.2,0.0
1363,5404,boostcamp-sts-v1-train-5404,petition-sampled,수시를 폐지하고 정시로 대학가자,불공정한 학동을 줄이고 정시를 늘리십시오.,2.0,0.0
1364,5407,boostcamp-sts-v1-train-5407,petition-sampled,국민연금공단 감사 요청,국민연금 및 관리공단 폐지 청원,1.4,0.0
1365,5410,boostcamp-sts-v1-train-5410,petition-sampled,구글플레이 환불관련,Google Play 결제 환불을 간단하게 해주세요.,2.2,0.0
1366,5411,boostcamp-sts-v1-train-5411,petition-sampled,이래저래 힘들어 죽을거같아요,"대통령님, 경찰 때문에 죽을 것 같습니다.",1.6,0.0
1367,5412,boostcamp-sts-v1-train-5412,petition-sampled,본인들이 뭔데 가상화폐 규제하니 마니 하는거죠?,"주식, 부동산은 왜 폐지시키지 않나요?(가상화폐 규제 반대)",1.4,0.0
1368,5415,boostcamp-sts-v1-train-5415,petition-rtt,일용직 노동자들의 체불임금,일용직의 체불 임금,4.4,1.0
1369,5420,boostcamp-sts-v1-train-5420,slack-sampled,서로 개인적인 첫 만남이어서 각자 역할/팀에 대한 궁금점이 많아서 의도치 않게 업무와 연관된 얘기를 주로 하게 되었습니다.,우리 업무가 너무 달라 각자의 업무에 대해 궁금한 점을 묻고 답하다 보니 정말 30분이라는 시간이 훌쩍 지나 아쉬웠습니다.,1.8,0.0
1370,5428,boostcamp-sts-v1-train-5428,slack-sampled,코로나 풀리면 배드민턴 한번 같이 치기로 했습니다,배드민턴같이 해요~,2.0,0.0
1371,5430,boostcamp-sts-v1-train-5430,slack-sampled,다들 맛있는 점심 드시고 오늘 하루도 화이팅 하세요,옴보딩 열심히 하고 다음에 또 맛있는 식사하고 티타임 해요!,1.8,0.0
1372,5431,boostcamp-sts-v1-train-5431,petition-rtt,이거는 봉사의 4대 원칙에 어긋납니다.,이는 4대 서비스 원칙을 위반합니다.,2.0,0.0
1373,5433,boostcamp-sts-v1-train-5433,slack-rtt,월요일에 또 뵐텐데 이번 주에도 시간 내주셔서 감사합니다~!!,"월요일에 다시 뵙겠습니다만, 이번 주도 시간 내주셔서 감사합니다~!!",4.8,1.0
1374,5438,boostcamp-sts-v1-train-5438,nsmc-sampled,"마지막 장면은 인상적인데, 전반적으로는 지루하다",철학적인 건 몰라도 일단 너무 지루해.,2.4,0.0
1375,5439,boostcamp-sts-v1-train-5439,petition-sampled,강서구 pc 방사건,강서구 PC방 피의자,1.8,0.0
1376,5446,boostcamp-sts-v1-train-5446,nsmc-sampled,응급구조사의 입장에서 본 영화라면 최고!!!,지금까지 본 영화 중에 최고!!!,2.4,0.0
1377,5447,boostcamp-sts-v1-train-5447,petition-rtt,강서구 pc방 살인사건 피의자 신상공개하라,강서구 PC방 살인사건 용의자 폭로,2.6,1.0
1378,5457,boostcamp-sts-v1-train-5457,petition-rtt,경산 대부비행장 허가를 원합니다!,경산 대부 비행장 허가 부탁드립니다!,5.0,1.0
1379,5460,boostcamp-sts-v1-train-5460,slack-sampled,다음에 또 뵙겠습니다!!,열심히 하세요。또 뵙겠습니다!!(웃음),2.6,1.0
1380,5464,boostcamp-sts-v1-train-5464,petition-rtt,< 학생 인권 증진을 위한 두발 제한을 금지하는 법을 제정해주십시오>,<학생인권증진을 위해 머리카락 제한 금지법을 제정해주세요>,4.6,1.0
1381,5466,boostcamp-sts-v1-train-5466,nsmc-sampled,뮤지컬 영화의 대명사 맘마 미아!,맘마미아랑 헤어스프레이 이후 제대로 된 뮤지컬 영화는 없다.,1.8,0.0
1382,5481,boostcamp-sts-v1-train-5481,petition-rtt,평창 롱페딩 받은 국회의원 전원 김영란법 위반처리,평창 롱 페달 받은 의원 전원 김영란법 위반 처리,4.4,1.0
1383,5483,boostcamp-sts-v1-train-5483,petition-sampled,구글 지도 반출을 허가해주세요,국내 지도 반출을 허용해야 합니다.,2.0,0.0
1384,5484,boostcamp-sts-v1-train-5484,nsmc-rtt,허술한 트랩 완전 실망.,가난한 함정에 완전히 실망했어요.,2.4,0.0
1385,5496,boostcamp-sts-v1-train-5496,petition-rtt,이명박 출국 금지라고 쓰시는 분들은 위에 추천순 버튼을 누르고 내리다 보면 있는데 거기서 서명 해 주시면 감사하겠습니다.,이명박 출국금지를 사용하시는 분은 위의 추천 순서대로 버튼을 눌러 아래로 스크롤 하시면 찾을 수 있습니다. 거기에 서명해 주시면 감사하겠습니다.,4.5,1.0
1386,5504,boostcamp-sts-v1-train-5504,slack-sampled,내일부터 식당 카페도 방역패스 없어진답니다!,내일부터 연휴 시작하는데 즐거운 연휴 보내세요~!,0.5,0.0
1387,5508,boostcamp-sts-v1-train-5508,nsmc-rtt,원본이 영어면 더빙 안봣다ㅡㅡ,원본이 영어인 경우 더빙하지 마십시오.,1.4,0.0
1388,5510,boostcamp-sts-v1-train-5510,slack-sampled,멋진 활약 기대 합니다!!,멋진 활약 기대하겠습니다.,4.4,1.0
1389,5513,boostcamp-sts-v1-train-5513,nsmc-rtt,잠깐 봤는데. 재밌네요_,나는 너를 잠시 만났어. 재미있어요.,2.4,0.0
1390,5529,boostcamp-sts-v1-train-5529,petition-sampled,한반도기 공동입장 절대 반대,한반도기 단일팀 결사반대입니다.,2.6,1.0
1391,5532,boostcamp-sts-v1-train-5532,slack-sampled,유리문 너무 좋은데요.,너무 좋았잖아요!,1.8,0.0
1392,5533,boostcamp-sts-v1-train-5533,slack-sampled,건강!건강! 건강!,건강 조심하세요.,1.6,0.0
1393,5538,boostcamp-sts-v1-train-5538,slack-rtt,<PERSON> 님 정말 팬이에요,<PERSON>은 진짜 팬이에요.,2.8,1.0
1394,5546,boostcamp-sts-v1-train-5546,slack-sampled,초계국수... 요즘 날씨에 딱인데요..?,우와! 운봉 원정대라니~!! 요즘 같은 날씨에 딱이네요.,1.4,0.0
1395,5552,boostcamp-sts-v1-train-5552,nsmc-sampled,그만큼 재미있는 드라마.,그만큼 정말 재미있고 알찬 내용의 영화였다.,2.8,1.0
1396,5555,boostcamp-sts-v1-train-5555,slack-rtt,연휴 맞이 와인 사실 분들 FYI 모두 해피 연휴입니다!!!,휴일을 위한 와인을 참고하여 모두 즐거운 휴일 보내세요!!!,1.8,0.0
1397,5561,boostcamp-sts-v1-train-5561,petition-sampled,질 좋은 일자리 창출,축산분야 관련 일자리 창출,1.8,0.0
1398,5565,boostcamp-sts-v1-train-5565,petition-rtt,출국금지 시급합니다!,출국금지가 시급합니다!,4.8,1.0
1399,5567,boostcamp-sts-v1-train-5567,nsmc-sampled,어설픈 스릴러는 관객을 짜증나게 한다.,스릴러로서는 별로다.,2.4,0.0
1400,5576,boostcamp-sts-v1-train-5576,slack-sampled,다음에 또 이야기해요~!,다음에 또 이야기해요~!!,4.4,1.0
1401,5579,boostcamp-sts-v1-train-5579,slack-sampled,저도 더 조사해보겠습니다,"네, 같이 더 알아보죠.",2.8,1.0
1402,5587,boostcamp-sts-v1-train-5587,slack-sampled,지금 가면 되나요? ㅋㅋ,저도 가면 되나요?,2.8,1.0
